SMILES,1A2
CC(=O)C[C@@H](c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,1.0
COc1ccc2ccc(=O)oc2c1,1.0
O=C(O)CC[C@H](NC(=O)N[C@@H](CSCc1ccc(F)cc1)C(=O)O)C(=O)O,0.0
OC1=Nc2cc(Cl)c(CCN3CCN(c4nsc5ccccc45)CC3)cc2C1,1.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,1.0
CC(O)CC(=O)O,0.0
CC(c1cc2ccccc2s1)N(O)C(N)=O,1.0
CCC(C)C(NC(=O)C(N)CC(=O)O)C(=O)O,0.0
COc1ccccc1OCCNC[C@H](O)COc1cccc2[nH]c3ccccc3c12,1.0
CC1=CC(c2c(O)ccc(C(=O)/C=C/c3ccc(O)cc3O)c2O)C(C(=O)c2ccc(O)c(/C=C/C(C)C)c2O)C(c2ccc(O)cc2O)C1,0.0
CC(C)CCCC(C)C1CCC2C3C=CC4=CC(=O)CC[C@]4(C)C3CC[C@]12C,0.0
OCCN1CC(O)C(O)C(O)C1CO,0.0
OCC1OC(n2cnc3c(O)nc(O)nc32)C(O)C1O,0.0
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,1.0
O=C(NCc1ccccc1)c1cc(-c2n[nH]cc2-c2cccc(Cl)c2)c[nH]1,0.0
CCCCCC/C=C\CCCCCCCCCCCC(=O)O,0.0
CC1(C)CC2C1CC[C@](C)(O)C1CC[C@@]21C,0.0
O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,0.0
O=C(O)c1ccc(C(=O)O)o1,0.0
Cc1nnc(-c2ccc(-c3cc(C(=O)NC4CC4)ccc3C)c(C)c2)o1,0.0
CCOCCOCCOCCOCCOCCOCCOCCOCCO,0.0
COc1ccc(NC(C)=O)cc1,1.0
O=Cc1cc2c(cc1O)[nH]c1ccccc12,0.0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,0.0
CCNc1nc(Cl)nc(NC(C)C)n1,1.0
Cn1c(=O)c2nc(Cl)[nH]c2n(C)c1=O,1.0
C=C1CCC(C(C)C)C2C=C(C)CCC12,0.0
Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,0.0
CC1(C)[C@@H](C=C(Br)Br)[C@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,1.0
CCCN(CCC)CCc1cccc2c1CC(O)=N2,1.0
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)NCCO,0.0
COc1ccc2c(c1)[nH]c1c(C)nccc12,1.0
CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,1.0
CC(C)=CCc1cc(CC(O)C(=O)c2cc(CC=C(C)C)c(O)cc2O)ccc1O,0.0
C/C(=C/C=C/C(C)=C/C=C\C=C(C)\C=C/C=C(/C)C1C=C2C(C)(C)CCC[C@@]2(C)O1)C1C=C2C(C)(C)CCC[C@]2(C)O1,0.0
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,1.0
CC[C@@H](C(=O)c1ccc(C)cc1)N1CCCC1,1.0
NC(Cc1ccc(O)cc1)C(=O)O,0.0
N=C(N)c1ccc2nc(-c3cc([C@@H](CC(=O)O)C(=O)O)cc(Br)c3O)[nH]c2c1,0.0
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0
COc1cc(/C=C/C(=O)OC2C[C@]3(C)C(CC[C@@]4(C)C3CC=C3C5C(C)C(C)CC[C@@]5(C(=O)O)CC[C@@]34C)C(C)(C)C2O)ccc1O,0.0
CC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0.0
CCCCCCCCCCCCCCCCCC(=O)NCCO,0.0
Nc1ccc2nc(N)nc(O)c2c1,0.0
COc1cc(CN=C(O)CCCC/C=C/C(C)C)ccc1O,1.0
CN(CC(=O)O)C(=N)NP(=O)(O)O,0.0
CC(=O)C(=O)O,0.0
Cc1ccc(O)cc1,1.0
COc1ccc2cc(C(C)C(=O)O)ccc2c1,1.0
C[C@@H](N)[C@@H](O)c1ccccc1,0.0
O=S(=O)(c1ccc2c(c1)CN[C@@H](CF)C2)N1CCSCC1,0.0
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,0.0
COc1ccc2cc(C#N)c(=O)oc2c1,1.0
O=C(O)CCCC/C=C\CC(=O)CC/C=C/C=C\C(O)CCCC(=O)O,0.0
COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,1.0
CC#Cc1ccc(/C=C\C(=O)OC)s1,0.0
O=P(O)(O)OCC1OC(OP(=O)(O)O)C(O)C1O,0.0
O=C(CO)C(O)C(O)C(O)COP(=O)(O)O,0.0
CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,1.0
CCCCC(CC=O)SC,0.0
O=C1c2ccccc2C(=O)N1CCOC(=S)Nc1ccc(Br)cc1,0.0
C[C@]12CCC(O)CC1=CCC1C2C(O)C[C@]2(C)C1CC[C@]2(O)C(=O)CO,0.0
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,1.0
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,0.0
CC1CC(C)(C)CC1=O,0.0
CCCCCCCCCCCCC#CCCCC(=O)O,0.0
O=C(O)CCc1c2[nH]c(c1CC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)C2,1.0
Cc1ccc(N2CCNCC2)c(S(=O)(=O)O)c1,0.0
CN[C@H](C)Cc1ccc2c(c1)OCO2,1.0
CCC(C)C(=O)OC1CC2CC[C@@]1(C)C2(C)C,0.0
Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,0.0
CN1CCN2c3ncccc3Cc3ccccc3C2C1,1.0
Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C(C)(F)F)nc2n1,0.0
C[N+](C)(C)CCCCC(N)C(=O)[O-],0.0
C[C@@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1O,0.0
NC1CCCCC1N,1.0
O=c1[nH]c(=O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC4OC(n5cnc6c(=O)[nH]c(=O)[nH]c65)C(O)C4O)C(O)C3O)c2[nH]1,0.0
CCCCCCCCC,1.0
OCC(O)C(O)CO,0.0
CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,1.0
C[C@H]1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0.0
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,1.0
COC1=CC(=O)c2c(c(COc3ccccc3)c(C)n2C)C1=O,0.0
Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,0.0
C=C1C[C@@]23CCC4[C@](C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC[C@]4(C)C2CC[C@]1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,0.0
CNS(=O)(=O)Cc1ccc(N/N=C2\C(=O)Nc3ccc4ncsc4c32)cc1,0.0
CC1C(O)CC2CC1C2(C)C,0.0
O=c1c(OC2OC(CO)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0.0
CC(=O)OC1C[C@]2(C)C(CCC(O)[C@@]2(C)O)[C@](C=O)(CC(O)c2ccoc2)C1C,0.0
CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,1.0
CCCOCCOCCOCCCNc1c(N)c(=O)c1=O,0.0
CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,0.0
O=[S@@](Cc1cc(OCC2CC2)ccn1)c1nc2cc(F)ccc2[nH]1,1.0
COC(=O)c1ccc(O)c(OC)c1,0.0
Cc1cc(=O)oc2cc(N)ccc12,0.0
Oc1ccc(-n2ccnc2)cc1,0.0
COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,0.0
O=c1[nH]c(=O)n([C@@H]2CCCO2)cc1F,1.0
Nc1ccn(C2OC(CO)C3OP(=O)(O)OC32)c(=O)n1,0.0
C=C1C(OC(=O)/C=C(\C)CC)C=C(C(C)C)C2/C(=C/C)C(=O)OCC12,0.0
COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,1.0
CC(C)[C@H](CO)Nc1nc(Nc2ccc(C(=O)O)c(Cl)c2)c2ncn(C(C)C)c2n1,0.0
CNc1nc(-c2cccc(NC(=O)c3ccc(C(=O)OC)cc3)c2)c2cc(OC)c(OC)cc2n1,0.0
C=C1COC(=O)[C@@]12C[C@]1(C)C(C)CCC(OC(=O)/C=C/SC)C1C2OC(C)=O,0.0
C=C1C[C@@]23C[C@]1(OC1OC(CO)C(O)C(O)C1O)CCC2[C@]12CCC[C@](C)(C(=O)O1)C2C3C(=O)O,0.0
CC1(C)CC[C@@]2(C(=O)O)CC[C@@]3(C)C(=CCC4[C@@]5(C)CCC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CC[C@]43C)C2C1,0.0
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,1.0
Oc1ccc2c(cc3ccc4cccc5ccc2c3c45)c1O,1.0
CCCCCCC[N+](=O)O,0.0
c1ncc2[nH]cnc2n1,0.0
CC(C)(O)/C=C/C[C@](C)(O)C1C(=O)C[C@]2(COC3OC(COC4OCC(O)C(O)C4O)C(O)C(O)C3O)C1CCC1[C@@]3(C)CCC(OC4OCC(O)C(O)C4O)C(C)(C)C3CC[C@]12C,0.0
Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl,0.0
c1ccc(COCc2ccccc2)cc1,0.0
O=C(/C=C/c1ccccc1)c1cc(O)ccc1O,0.0
CCCCCCC(N)C(=O)O,0.0
COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC,0.0
Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.0
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,0.0
CC(C)(/C=C/C[C@@](C)(OC1OC(CO)C(O)C(O)C1O)C1CC[C@@]2(C)C1C(O)CC1[C@]3(C)CCC(O)C(C)(C)C3C(O)C[C@@]12C)OO,0.0
CCC(O)C1CC(C)[C@]2(CC(=O)[C@@]3(C)C4=C(CC[C@]32C)[C@@]2(C)CCC(=O)[C@](C)(CO)C2CC4)O1,0.0
CC(C)C(N)C(=O)NC(CCC(N)=O)C(=O)O,0.0
O=C(CO)[C@@H](O)[C@@H](O)[C@H](O)COP(=O)(O)O,0.0
CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,0.0
Nc1nc(N)c2nc(CN3c4ccccc4C=Cc4ccccc43)cnc2n1,0.0
COC(=O)[C@@H](C)c1ccc(-c2ccccc2)c(F)c1,0.0
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,1.0
CCCCCCCCC(=O)CCCCCCC(=O)O,0.0
CC(C)=CC1CC(C)CCO1,0.0
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,0.0
Cc1ccnc2c1CCCC2,0.0
C/C(=C/CCC(C=O)C1CC[C@@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CCC(O)C(C)(C)C1CC3)C(=O)O,0.0
CC(C)CCCCCCCCCCCCCCC(=O)O,0.0
CC(O)C(N)C(=O)NC(CCCNC(=N)N)C(=O)O,0.0
C[C@@H](c1cc2ccccc2s1)N(O)C(N)=O,1.0
N=CN1c2c(nc(N)[nH]c2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,0.0
CC1CC[C@@]2(OC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)C(O)C[C@@]5(C)C4CC[C@@]3(C)C1C2C,0.0
OC[C@H](O)[C@H](O)CO,0.0
CCN(CC)C(=S)SSC(=S)N(CC)CC,1.0
NC(=O)CCC(NC(=O)C(N)Cc1ccccc1)C(=O)O,0.0
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,1.0
CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,0.0
CN1CCN2c3ncccc3Cc3ccccc3[C@@H]2C1,1.0
CC(C(O)C(O)C(=O)C(C)(C)O)C1CC[C@@]2(C)C3CC=C4C(CCC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)C4(C)C)[C@@]3(C)CC[C@]12C,0.0
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,1.0
NC(N)=NCC1COC2(CCCCC2)O1,0.0
CC1CCC(C(C)C)C(OC(=O)OCCO)C1,0.0
CC(CO)CCCC(C)C1CCC2C3C(O)CC4CC(O)CC[C@]4(C)C3CC(O)[C@]12C,0.0
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,1.0
COCCl,0.0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,1.0
Nc1nc2cc(Cl)ccc2o1,1.0
C[C@@]12CCCC1C1CCC3CC(O)CC[C@]3(C)C1CC2,0.0
CNc1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,1.0
CCCCCCCCCC(O)CC(=O)O,0.0
C=C(C)C(C)CCC(C)C1CC[C@@]2(C)C3CCC4C(C)(C)C(OC(=O)CCCCCCCCCCCCCCC)CC[C@]45C[C@]35CC[C@]12C,0.0
O=[S@](Cc1cc(OCC2CC2)ccn1)c1nc2ccc(F)cc2[nH]1,1.0
O=[N+]([O-])c1cc2ccc3cccc4ccc(c1)c2c34,1.0
CC1=CCC(C(C)C)c2cc(C)ccc21,0.0
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,1.0
CC(C)(O)C1CCC(COC2OC(CO)C(O)C(O)C2O)CC1,0.0
COc1ccc(S(=O)(=O)N2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)cc1,0.0
O=[S@@](O)c1ccccc1,0.0
O=CC(=O)C(O)C(O)C(O)CO,0.0
CC1C(O)C[C@]2(C)C(O)C[C@]3(C)C(=CCC4[C@]5(C)CCC(O)C(C)(C)C5CC[C@@]43C)C2C1C,0.0
CCCCC/C=C/CCCCCC/C=C\C=C\C(=O)N1CCCCC1,0.0
NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,0.0
CCCCCCCCCCCC1=C(O)C(=O)c2scnc2C1=O,0.0
NCCCC(=O)NC(Cc1c[nH]cn1)C(=O)O,0.0
NCCc1ccc(OS(=O)(=O)O)cc1,0.0
C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,1.0
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2O)cc1,0.0
CCCCC(=O)OCCC(C)C,0.0
CC(=O)Nc1nnc(S(N)(=O)=O)s1,0.0
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,1.0
COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,1.0
N=C(N)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0.0
Cc1nc(Nc2ncc(C(O)=Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1.0
O=C(O)/C=C\C(=O)O,0.0
COC(=O)[C@]12CCC(C)[C@@](C)(O)C1C1=CCC3[C@@]4(C)CCC(OC5OCC(O)C(O)C5O)C(C)(C)C4CC[C@@]3(C)[C@]1(C)CC2,0.0
CC(C)N(C(=O)c1ccc(Cl)cc1Cl)c1cc(-c2ccccc2)sc1C(=O)O,0.0
CN(C)CCCN1c2ccccc2Sc2cccnc21,0.0
NCCCC(N)C(=O)O,0.0
CC(C)(O)c1ccccc1-c1ccc2nc(/C=C/c3ccc(C(F)(F)F)cc3)[nH]c2c1,0.0
Nc1ncc(Cc2ccccc2)s1,0.0
Nc1ncnc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)[nH]nc12,0.0
N#[N+]c1ccc(CO)cc1,0.0
CN1CCN(c2ccccc2C/N=N\C(N)=S)CC1,0.0
C[C@H](C#Cc1ccc(Cc2ccc(F)cc2)s1)NC(N)=O,1.0
CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21,0.0
COC(=O)/C=C/C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(/C)C=O,0.0
N=C(N)NCCCC(NC(=O)C(N)CC(N)=O)C(=O)O,0.0
CC(C)C1=C2C3CC=C4C(O)[C@@]5(O)COC6OC(C4[C@@]6(O)C5O)[C@@]3(C)CC[C@]2(C)CC1,0.0
CCCCCC/C=C/[C@H]1[C@H]2C[C@H](N=N2)[C@@H]1C/C=C\CCCC(=O)O,0.0
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,1.0
Cc1cc(/N=N/c2ccccc2C)ccc1N,1.0
CC(=O)OC1C=C2C(CC[C@@]3(C)[C@@]2(O)CCC2Cc4c([nH]c5cc6c(cc45)CC4C6=CC(C)(C)OC4(C)C)[C@@]23C)OC1C(C)(C)O,0.0
C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CC[C@@H](O)C(C)C)C[C@@H](O)C[C@@H]1O,0.0
Oc1c(Br)cc(Br)cc1Br,0.0
C#CCCCCCCCCCCCc1ccco1,0.0
NC(=O)CCCCC1SCC2NC(=O)NC21,0.0
N[C@@H](CSCCO)C(=O)O,0.0
COc1ccc2c(CN(C)C)cc(=O)oc2c1,1.0
O=c1ccc2nc3ccc(OCc4ccccc4)cc3oc-2c1,1.0
Cc1cc2nc[nH]c2cc1C,0.0
CC(C)=CCCC(C(=O)O)C1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CCC(O)C(C)(C)C1CC3,0.0
CC(C)/N=C(N)/N=C(\N)NOCCCOc1cc(Cl)c(Cl)cc1Cl,1.0
CCn1nnc(C2=CCCN(C)C2)n1,1.0
CC#CC#CC#CC#CCCCC,0.0
O=C(O)C1=C/C(=C/C=N/C(Cc2ccc(O)cc2)C(=O)O)CC(C(=O)O)N1,0.0
c1ccc2c(c1)ccc1ccccc12,1.0
O=C(Nc1ccc(Cl)cc1)c1cc2ccccc2cc1OP(=O)(O)O,0.0
CC(C)(C(=O)O)C1CC[C@@]23CC(CCC2[C@]1(C)CC(=O)O)[C@]1(C)OC13,0.0
Oc1ccc(C2COc3cc(O)ccc3C2)cc1,0.0
CCC/C=C/C=C/C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,0.0
CCN(CC)C(=S)SC,1.0
CC1NCCc2c1[nH]c1cc(O)ccc21,0.0
CN1CCN(C(=O)NC(Cc2ccccc2)C(=O)NC(C=CS(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,1.0
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,0.0
Cn1c(N)nc2ncc(-c3ccccc3)cc21,1.0
OCC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,0.0
Cc1c[nH]c2ccccc12,1.0
CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1.0
C[C@@](O)(COC1OC(CO)C(O)C(O)C1O)C1CC[C@@](C)(O)C(O)C1,0.0
CCC1O[C@@]2(C)OCCC1O2,0.0
CC(C)CC(O)CC(C)CCC(=O)c1ccoc1,0.0
CCCCCCCCCCCC/C=C/CCC(O)C(O)CCC(O)C1CCC(CCCCCC(O)CC2=CC(C)OC2=O)O1,0.0
Oc1ccc(OCc2ccccc2)cc1,0.0
COC1OC[C@@]2(O)C(OC(C)=O)C3CC(C)(C)CC3[C@@]3(C)C[C@]132,0.0
COc1ccc2cccc(CCN=C(C)O)c2c1,1.0
CC(=O)OC1CC2C(COC(=O)CC(C)C)=COC(OC(=O)CC(C)C)C2[C@]12CO2,0.0
CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1,0.0
CC(C)CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,0.0
CC(C)c1cc(-c2nnc(O)n2-c2ccc3c(ccn3C)c2)c(O)cc1O,0.0
CC(C)CCCC(C)C1CCC2C3CC=C4CCCC[C@@]4(C)C3CC[C@@]12C,0.0
CC/C=C\CCOC(=O)CCCCC,0.0
CCNC(C)Cc1cccc(C(F)(F)F)c1,1.0
CCCCCCCCCCCCC/C=C/C(O)C(COC1OC(CO)C(O)C(OS(=O)(=O)O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCCCC,0.0
CCCC(=O)OCCCSC,0.0
CC1=C(C)C(=O)C(CC[C@](C)(O)CCC(=O)O)=C(C)C1=O,0.0
CC(C)C1CC2[C@@]3(O)C4O[C@@](O)(C[C@@]2(C)[C@]2(O)CC(OC5OC(CO)C(O)C(O)C5O)C(C)C42)[C@@]13C,0.0
CCCCCCCCCCCCC/C=C/C(O)C(CO)NC(=O)CCCCCCCCCCCCCCC,0.0
CCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,0.0
O=C1C=C2CN(Cc3ccccc3Cl)CCC2S1,1.0
CC(=O)C[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,1.0
N[C@@H](CC(=O)N1CCCNC(=O)C1CC(F)(F)F)Cc1cc(F)c(F)cc1F,0.0
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,1.0
O=C(O)CN1CCN(CC(=O)O)CCN(C(CO)C(O)CO)CCN(CC(=O)O)CC1,0.0
CCc1occc(=O)c1O,0.0
CCCCCCCCCCCCC(O)C1CCC(C(O)CCCC(O)C(O)CCCCCC2CC(CC(C)=O)C(=O)O2)O1,0.0
CN1CCN2c3ccccc3Cc3ccccc3[C@@H]2C1,1.0
CCCCCC(O)CCCCC(O)C1CCC(C2CCC(C(O)CCCCC(O)CCCCCCCC3=CC(C)OC3=O)O2)O1,0.0
N#Cc1c(-c2ccccc2)cc(-c2cc(Br)ccc2O)[nH]c1=O,0.0
C[C@@]12CCC3c4ccc(OS(=O)(=O)O)c(O)c4CCC3C1CCC2=O,0.0
CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,0.0
COc1ccc2c3c([nH]c2c1)C(C)=NCC3,1.0
Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1,0.0
CC(O)CO,0.0
CC(C)NC[C@H](O)COc1cccc2ccccc12,1.0
O=C(O)C(Cc1ccccc1)NC(=O)C1CCCN1,0.0
CCCCCCC(=O)OCC(C)C,0.0
COc1cc(/C=C/C(=O)OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(OC5OC(CO)C(O)C(O)C5O)cc(O)c4c3=O)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)ccc1O,0.0
C/C(=C/CC/C(C)=C\CC/C(C)=C/CC/C(C)=C/CO)CC/C=C(/C)CC/C=C(\C)CCCC(C)CCCC(C)CCCC(C)C,0.0
CNC(=O)Oc1cc(C)c(SC)c(C)c1,1.0
C=C(C)C1CC=C(C)C(O)C1,0.0
O=c1[nH]cc(I)c(=O)[nH]1,0.0
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,0.0
O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,1.0
O=C(O)C1=C(C(=O)Nc2c(F)cc(-c3cccc(OC(F)(F)F)c3)cc2F)CCC1,0.0
CCC(C)SSc1ncc[nH]1,0.0
Cc1c(CCC(=O)O)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(CCC(=O)O)=C5CC(=O)O)c(CCC(=O)O)c4C)C(CC(=O)O)=C3CCC(=O)O,0.0
c1ccc2ncccc2c1,1.0
CCCCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1,1.0
CCCCC/C=C\CC(O)/C=C/C=C/C=C\C(O)CCCC(=O)N(C)C,0.0
CCCCCC(O)/C=C/C1C(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)CC(=O)C1CCCCCCC(=O)O,0.0
C[C@@H]1c2cc(O)ccc2O[C@@H](c2ccc(OCCN3CCCC3)cc2)[C@H]1c1ccc(O)cc1,0.0
NN=c1[nH][nH]c(=NN)c2ccccc12,1.0
CC(=O)O[C@H](C(=O)Nc1cccc2c1C(=O)C(=O)NC2=O)c1cccc(Cl)c1,0.0
C[C@@H](Cc1ccccc1)NCCC#N,1.0
CSCCC(N)C(=O)O,0.0
O=C1/C(=C/c2ccc(O)c(O)c2)Oc2c1ccc(O)c2O,0.0
COC(F)(F)C(Cl)Cl,1.0
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC1CC[C@@]2(C)C(=CCC3C2CC[C@]2(C)C(C(C)CCC(C)C(C)C)CCC32)C1,0.0
NC(CCC(=O)O)C(=O)NC(CC(=O)O)C(=O)O,0.0
CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C=O)C(C)(C)CCC1,1.0
COc1cc2ccc1Oc1cc(ccc1O)CCC(=O)CCCC2,0.0
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,0.0
NC(CN[N+](=O)[O-])C(=O)O,0.0
CCOc1ccc(NC(C)=O)cc1,1.0
Clc1ccc(Cl)c(Cl)c1,1.0
Cc1cc2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2cc1C,0.0
C=C1/C(=C\C=C2/CCC[C@@]3(C)C2CCC3C(C)/C=C/C(C)C(C)(C)O)CC(O)CC1O,0.0
C[C@@H](Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O,0.0
CC(Cl)(Cl)C(c1ccc(Cl)cc1)c1ccccc1Cl,0.0
CC(C)C1=CC(=O)[C@]2(C)C[C@@]3(O)O[C@@]4(C(=O)[C@@]13C)C(O)C(C)CC[C@]42O,0.0
CC1(C)CC[C@@]2(C(=O)OC3OC(CO)C(O)C(O)C3O)CC[C@@]3(C)C(=CCC4[C@@]5(C)CCC(OC6OC(C(=O)O)C7O[C@@](O)(C(=O)O)C(OCC(=O)O)OC7C6O)[C@](C)(CO)C5CC[C@]43C)C2C1,0.0
N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CNC2CCCCCCC2)cc1,0.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,1.0
